"strat_level" "count" "percent" "strat" "item" "response" "mean" "patient_data" "Kon" "Alder"
"female-Total" 337 35.9 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "female" "Total"
"female-Alder <=65" 170 37.8 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "female" "Alder <=65"
"female-Alder >65" 167 34.1 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "female" "Alder >65"
"male-Total" 107 37 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "male" "Total"
"male-Alder <=65" 34 37.4 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "male" "Alder <=65"
"male-Alder >65" 73 36.9 "Kon/alder" "s_173" "Kun nogle gange / Sjældent/aldrig" NA FALSE "male" "Alder >65"
"Total-Total" 356 29.1 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "Total" "Total"
"female-Total" 286 30.6 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "female" "Total"
"female-Alder <=65" 175 39.1 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "female" "Alder <=65"
"female-Alder >65" 111 22.8 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "female" "Alder >65"
"male-Total" 70 24.3 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "male" "Total"
"male-Alder <=65" 27 29.7 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "male" "Alder <=65"
"male-Alder >65" 43 21.8 "Kon/alder" "s_92" "I nogen grad/i høj grad" NA FALSE "male" "Alder >65"
"Total-Total" 80 14.8 "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "Total" "Total"
"female-Total" 70 16.4 "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "female" "Total"
"female-Alder <=65" 63 16.7 "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "female" "Alder <=65"
"female-Alder >65" 7 14 "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "female" "Alder >65"
"male-Total" 10 8.9 "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "male" "Total"
"male-Alder <=65" NA NA "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "male" "Alder <=65"
"male-Alder >65" NA NA "Kon/alder" "s_112" "Ja, én enkelt gang / flere gange / jeg har været langtidssygemeldt (mere end 30 dage)" NA FALSE "male" "Alder >65"
"Total-Total" 26 4.8 "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "Total" "Total"
"female-Total" 20 4.7 "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "female" "Total"
"female-Alder <=65" NA NA "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "female" "Alder <=65"
"female-Alder >65" NA NA "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "female" "Alder >65"
"male-Total" 6 5.4 "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "male" "Total"
"male-Alder <=65" NA NA "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "male" "Alder <=65"
"male-Alder >65" NA NA "Kon/alder" "s_25" "I nogen grad/i høj grad" NA FALSE "male" "Alder >65"
"Total-Total" 215 17.6 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "Total" "Total"
"female-Total" 170 18.2 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "female" "Total"
"female-Alder <=65" 73 16.3 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "female" "Alder <=65"
"female-Alder >65" 97 20 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "female" "Alder >65"
"male-Total" 45 15.7 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "male" "Total"
"male-Alder <=65" 12 13.3 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "male" "Alder <=65"
"male-Alder >65" 33 16.8 "Kon/alder" "s_207" "Mindre godt / Dårligt" NA FALSE "male" "Alder >65"
"Total-Total" 329 31.8 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "Total" "Total"
"female-Total" 273 34 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "female" "Total"
"female-Alder <=65" 119 35 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "female" "Alder <=65"
"female-Alder >65" 154 33.3 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "female" "Alder >65"
"male-Total" 56 24.3 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "male" "Total"
"male-Alder <=65" 23 46 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "male" "Alder <=65"
"male-Alder >65" 33 18.3 "Kon/alder" "s_48" "I nogen grad/i høj grad" NA FALSE "male" "Alder >65"
"Total-Total" 383 31.2 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "Total" "Total"
"female-Total" 301 32.1 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "female" "Total"
"female-Alder <=65" 170 37.9 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "female" "Alder <=65"
"female-Alder >65" 131 26.8 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "female" "Alder >65"
"male-Total" 82 28.4 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "male" "Total"
"male-Alder <=65" 36 39.6 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "male" "Alder <=65"
"male-Alder >65" 46 23.2 "Kon/alder" "s_208" "I mindre grad / Slet ikke" NA FALSE "male" "Alder >65"
"Total-Total" 51 4.2 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "Total" "Total"
"female-Total" 45 4.9 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "female" "Total"
"female-Alder <=65" 27 6.1 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "female" "Alder <=65"
"female-Alder >65" 18 3.7 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "female" "Alder >65"
"male-Total" 6 2.1 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "male" "Total"
"male-Alder >65" 6 3.1 "Kon/alder" "t_ils_hi_score" "T-ILS score >=7" NA FALSE "male" "Alder >65"
"male-Alder <=65" NA NA "Kon/alder" "t_ils_hi_score" NA NA FALSE "male" "Alder <=65"
"Total-Total" 96 7.9 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "Total" "Total"
"female-Total" 78 8.4 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "female" "Total"
"female-Alder <=65" 47 10.5 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "female" "Alder <=65"
"female-Alder >65" 31 6.5 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "female" "Alder >65"
"male-Total" 18 6.4 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "male" "Total"
"male-Alder <=65" 9 10.1 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "male" "Alder <=65"
"male-Alder >65" 9 4.7 "Kon/alder" "hads_anxiety" "HADS anxiety >=11" NA FALSE "male" "Alder >65"
"Total-Total" 39 3.2 "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "Total" "Total"
"female-Total" 30 3.2 "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "female" "Total"
"female-Alder <=65" 16 3.6 "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "female" "Alder <=65"
"female-Alder >65" 14 2.9 "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "female" "Alder >65"
"male-Total" 9 3.2 "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "male" "Total"
"male-Alder <=65" NA NA "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "male" "Alder <=65"
"male-Alder >65" NA NA "Kon/alder" "hads_depression" "HADS depression >=11" NA FALSE "male" "Alder >65"
"Total-Total" 727 61.8 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "Total" "Total"
"female-Total" 555 61.6 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "female" "Total"
"female-Alder <=65" 245 56.7 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "female" "Alder <=65"
"female-Alder >65" 310 66.1 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "female" "Alder >65"
"male-Total" 172 62.3 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "male" "Total"
"male-Alder <=65" 44 51.2 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "male" "Alder <=65"
"male-Alder >65" 128 67.4 "Kon/alder" "who5" "WHO-1 <50" NA FALSE "male" "Alder >65"
